seed,timestep,algorithm,path,path_cost,latency,congestion,packet_loss,bandwidth,reliability,hops,tunneling_probability,action,selection_probability,energy,kappa,volatility
42,26,QT-APP,"[0, 2, 19]",1.2116533655529558,30.877853651554734,0.6118321491141763,0.2382965371143323,27.601530469364725,0.7748730265498651,2,1.0,0.0,0.6292275333315993,0.8063028402548338,0.6466358943774488,0.3505887409856436
42,27,QT-APP,"[0, 2, 19]",1.2332018951903432,29.487257860940076,0.6081397006390165,0.2450800565974134,27.151843736449102,0.7744399598978506,2,1.0,0.0,0.6266738598851468,0.8466179822675756,0.6143040996585764,0.017784401256999288
42,28,QT-APP,"[0, 2, 19]",1.2423171253104792,30.609696229762896,0.6305002238374697,0.23959798738924565,27.305257506860762,0.7737383320065031,2,1.0,0.0,0.6179280353436428,0.8466179822675756,0.6143040996585764,0.007391514849017579
42,29,QT-APP,"[0, 2, 19]",1.2766373334914551,30.107160447379368,0.6485366905823902,0.24693932880725789,26.81087317806863,0.7758658153365052,2,1.0,0.0,0.6064544589230811,0.8466179822675756,0.6143040996585764,0.027625964000454903
42,30,QT-APP,"[0, 3, 2, 19]",1.8813836055307624,79.48215246918848,0.5326207376054326,0.26412383193555744,26.02751751033414,0.7628342482403263,3,1.0,0.0,0.17609349896956705,0.9312797804943332,0.5528736896927188,0.47370248086462924
42,31,QT-APP,"[0, 2, 19]",1.2973421072237532,30.67632069742981,0.6700362289803905,0.2505852587156093,27.179080670124648,0.778711008496509,2,1.0,0.0,0.5861677790225438,0.9778437695190499,0.5252300052080828,0.3104319058538004
42,32,QT-APP,"[0, 2, 19]",1.3415961940506567,31.807878715324406,0.684767474202558,0.24429609937167085,26.69846875247837,0.7813415849464096,2,1.0,0.0,0.5916075437692977,1.0267359579950024,0.49896850494767864,0.034111347022879705
42,33,QT-APP,"[0, 3, 5, 19]",2.8124207068725586,131.55854475071934,0.6205530745634654,0.30040930607102445,13.096426371840606,0.7661702761780762,3,1.0,0.0,0.029597211604246085,1.0267359579950024,0.49896850494767864,1.0963243033517176
42,34,QT-APP,"[0, 3, 8, 19]",2.8082051633350016,152.62096362475916,0.5955217984631377,0.29261133256182226,25.639305268955663,0.7306604474280071,3,1.0,0.0,0.027456650879297016,1.0780727558947525,0.4740200797002947,0.0014989021831818224
42,35,QT-APP,"[0, 10, 19]",2.3917787990240247,126.00950553006896,0.8092179777082118,0.1625832758602519,16.53659779391043,0.7827812585039384,2,1.0,0.0,0.05883153915497087,1.0780727558947525,0.4740200797002947,0.14828915271148935
42,36,QT-APP,"[0, 2, 19]",1.2618019435948824,32.600804057100135,0.6716670081900744,0.24806142015015464,27.68468068405262,0.7752677521765355,2,1.0,0.0,0.5791478030346738,1.0780727558947525,0.4740200797002947,0.472442040162842
42,37,QT-APP,"[0, 2, 19]",1.2644523708120456,32.1424398536133,0.677553579542999,0.24891103191295494,26.653678293222278,0.7801586578259495,2,1.0,0.0,0.5616643358792713,1.1319763936894902,0.45031907571527996,0.002100509696166862
42,38,QT-APP,"[0, 3, 2, 19]",1.7921255096686437,80.13491019140622,0.5318746703209947,0.2698848211242222,26.51101718775371,0.7429942171146965,3,1.0,0.0,0.18833333239788044,1.1319763936894902,0.45031907571527996,0.4173135746645169
42,39,QT-APP,"[0, 2, 19]",1.253781403975788,32.89657865292255,0.6843040943370609,0.2507670026800438,27.678961826852117,0.7861665171909842,2,1.0,0.0,0.5659310953072154,1.1885752133739649,0.4278031219295159,0.3003941982793344
43,0,Dijkstra,"[0, 1, 9, 19]",2.1133600468928426,69.0158982771708,0.23326517001522926,0.12477138748371086,74.19865241401662,0.9039278975094239,3,,,,,,0.0
43,1,Dijkstra,"[0, 1, 9, 19]",2.1429087958554165,69.64215983807563,0.2501282341630793,0.11780082911052436,73.75787996819922,0.9035108095011838,3,,,,,,0.013981881130959096
43,2,Dijkstra,"[0, 1, 9, 19]",2.0207816175705156,67.76387969129034,0.23976826889174355,0.11644701854723394,73.61383285221201,0.9087486709560028,3,,,,,,0.05699130943935
43,3,Dijkstra,"[0, 1, 9, 19]",1.9877584958156218,68.12209476779245,0.23220327316079,0.10898160606523521,74.1902291017115,0.9093201615825359,3,,,,,,0.01634175680724758
43,4,Dijkstra,"[0, 1, 9, 19]",2.0505145854227353,69.5141917450097,0.2464903854062995,0.10426126255845891,75.56303953964618,0.9108234946557259,3,,,,,,0.03157128481111752
43,5,Dijkstra,"[0, 1, 9, 19]",2.041774397118531,68.30726792991652,0.24022663495238974,0.10036615893675538,75.72007498997647,0.9077919847685673,3,,,,,,0.004262436544630731
43,6,Dijkstra,"[0, 1, 9, 19]",2.0484080525890476,69.46472803794717,0.2476616780157779,0.09919300003118692,76.1884893177753,0.9068290618966725,3,,,,,,0.0032489659385866597
43,7,Dijkstra,"[0, 1, 9, 19]",2.0361315477794553,69.51514228864102,0.23941979234091548,0.09771483725845864,74.85437434483212,0.907631614281532,3,,,,,,0.005993193003745343
43,8,Dijkstra,"[0, 1, 9, 19]",2.0439289789054853,70.17769126790512,0.23356596757582318,0.09705978930822723,73.32586014400533,0.9070777531323794,3,,,,,,0.0038295321019576013
43,9,Dijkstra,"[0, 4, 5, 9, 19]",2.251494876971777,56.8832384018269,0.2906072874649831,0.15150063443759076,73.07257221843928,0.9316852701198222,4,,,,,,0.10155240236255292
43,10,Dijkstra,"[0, 4, 5, 9, 19]",2.3757918398538695,73.35026239693713,0.4427443078003841,0.21770160723757692,54.491072172057386,0.8902894085155306,4,,,,,,0.05520641603647342
43,11,Dijkstra,"[0, 4, 5, 9, 19]",2.508328680098551,89.27034037765297,0.5870265780887802,0.2901006733807898,41.56936421502136,0.8487897405003154,4,,,,,,0.055786385836241216
43,12,Dijkstra,"[0, 4, 5, 9, 19]",2.7052215288397723,111.88252493873169,0.7475610564734931,0.3453325808634705,30.8522893533374,0.807241347792262,4,,,,,,0.07849563348830567
43,13,Dijkstra,"[0, 4, 5, 9, 19]",3.0792165943270966,142.62037284104264,0.88307966592295,0.39569084284876377,23.056711049775622,0.7646120173868505,4,,,,,,0.13824933060019118
43,14,Dijkstra,"[0, 4, 5, 9, 19]",3.5632872787879837,184.05392358387482,0.9613875688142002,0.45404666904064417,17.223776057940125,0.7278617543322059,4,,,,,,0.15720579232805523
43,15,Dijkstra,"[0, 4, 5, 9, 19]",3.498978591136279,181.15147278396407,0.9565745463080216,0.44660140331880316,17.228205930440758,0.7289668211723801,4,,,,,,0.018047573103221262
43,16,Dijkstra,"[0, 4, 5, 9, 19]",3.5318988294477873,183.15307168465785,0.9587172221908928,0.43888141805953906,17.07441565770683,0.7327830619363246,4,,,,,,0.009408528075851252
43,17,Dijkstra,"[0, 4, 5, 9, 19]",3.5246833728129476,181.2323935378126,0.9536280265341035,0.4398244176440439,16.930393203145,0.7276150247878781,4,,,,,,0.0020429397848770845
43,18,Dijkstra,"[0, 4, 5, 9, 19]",3.4864615899926963,183.34049619807925,0.9516608651468685,0.44137362442657346,17.552326401707603,0.7326292277324593,4,,,,,,0.010844033003097142
43,19,Dijkstra,"[0, 4, 5, 9, 19]",3.455375622582842,181.1739138121274,0.9489578683479002,0.44798437332678454,17.397469321845257,0.7337452591051883,4,,,,,,0.008916193856568371
43,20,Dijkstra,"[0, 4, 5, 9, 19]",3.102196322597521,151.15126096943553,0.8622667191832034,0.42014827989083703,19.042993366299985,0.7564012868215952,4,,,,,,0.10221155051193094
43,21,Dijkstra,"[0, 1, 9, 19]",2.5266126117448113,147.09547126630972,0.7066722968144671,0.3042940310104014,23.31495850023588,0.7588883062741482,3,,,,,,0.185540710837657
43,22,Dijkstra,"[0, 1, 9, 19]",2.3646124939065394,125.13087248464882,0.6199582920690873,0.2798720979840952,25.594679868274834,0.7828291900689434,3,,,,,,0.06411751333988593
43,23,Dijkstra,"[0, 1, 9, 19]",2.294031103465336,124.03846849380896,0.6080826375714116,0.282358554787991,25.256101777717515,0.7881811770395638,3,,,,,,0.029849030495731326
43,24,Dijkstra,"[0, 1, 9, 19]",2.2500779592656532,121.2310965154964,0.5979667085218962,0.2829519325503609,24.78642056529186,0.7899619536345801,3,,,,,,0.01915978564252571
