seed,time_step,algorithm,energy,kappa,route_changed,candidate_count,selected_index,selected_rank,best_candidate_cost,selected_base_cost,mean_candidate_cost,selected_tunneling_probability,mean_tunneling_probability,std_tunneling_probability,selection_probability,selected_thermal_weight,selected_final_score,candidate_cost_std
45,37,Dijkstra,0.45,1.2,0,1,0,1,1.5404938102001458,1.5404938102001458,1.5404938102001458,0.0,0.0,0.0,1.0,1.0,1.0,0.0
45,38,Dijkstra,0.45,1.2,0,1,0,1,1.5793638828283108,1.5793638828283108,1.5793638828283108,0.0,0.0,0.0,1.0,1.0,1.0,0.0
45,39,Dijkstra,0.45,1.2,0,1,0,1,1.6548628044496811,1.6548628044496811,1.6548628044496811,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,0,Dijkstra,0.45,1.2,0,1,0,1,0.530353348809316,0.530353348809316,0.530353348809316,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,1,Dijkstra,0.45,1.2,0,1,0,1,0.5442170423267406,0.5442170423267406,0.5442170423267406,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,2,Dijkstra,0.45,1.2,0,1,0,1,0.543065920274541,0.543065920274541,0.543065920274541,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,3,Dijkstra,0.45,1.2,0,1,0,1,0.5565382854561554,0.5565382854561554,0.5565382854561554,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,4,Dijkstra,0.45,1.2,0,1,0,1,0.5682657175562768,0.5682657175562768,0.5682657175562768,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,5,Dijkstra,0.45,1.2,0,1,0,1,0.5863560634776985,0.5863560634776985,0.5863560634776985,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,6,Dijkstra,0.45,1.2,0,1,0,1,0.526004651446385,0.526004651446385,0.526004651446385,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,7,Dijkstra,0.45,1.2,0,1,0,1,0.5022317083124478,0.5022317083124478,0.5022317083124478,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,8,Dijkstra,0.45,1.2,0,1,0,1,0.4579298435835664,0.4579298435835664,0.4579298435835664,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,9,Dijkstra,0.45,1.2,0,1,0,1,0.45008446832596427,0.45008446832596427,0.45008446832596427,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,10,Dijkstra,0.45,1.2,0,1,0,1,0.4932869614900919,0.4932869614900919,0.4932869614900919,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,11,Dijkstra,0.45,1.2,0,1,0,1,0.5408975357851326,0.5408975357851326,0.5408975357851326,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,12,Dijkstra,0.45,1.2,0,1,0,1,0.5143400288442203,0.5143400288442203,0.5143400288442203,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,13,Dijkstra,0.45,1.2,0,1,0,1,0.5622664075813738,0.5622664075813738,0.5622664075813738,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,14,Dijkstra,0.45,1.2,0,1,0,1,0.5728960369081434,0.5728960369081434,0.5728960369081434,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,15,Dijkstra,0.45,1.2,0,1,0,1,0.5707110800584495,0.5707110800584495,0.5707110800584495,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,16,Dijkstra,0.45,1.2,0,1,0,1,0.6295741454497954,0.6295741454497954,0.6295741454497954,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,17,Dijkstra,0.45,1.2,0,1,0,1,0.5806945321074372,0.5806945321074372,0.5806945321074372,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,18,Dijkstra,0.45,1.2,0,1,0,1,0.6201580262936648,0.6201580262936648,0.6201580262936648,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,19,Dijkstra,0.45,1.2,0,1,0,1,0.6846021686851842,0.6846021686851842,0.6846021686851842,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,20,Dijkstra,0.45,1.2,0,1,0,1,0.6074997557374167,0.6074997557374167,0.6074997557374167,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,21,Dijkstra,0.45,1.2,0,1,0,1,0.599442016057607,0.599442016057607,0.599442016057607,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,22,Dijkstra,0.45,1.2,0,1,0,1,0.6772294016842304,0.6772294016842304,0.6772294016842304,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,23,Dijkstra,0.45,1.2,0,1,0,1,0.6830425379215287,0.6830425379215287,0.6830425379215287,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,24,Dijkstra,0.45,1.2,0,1,0,1,0.6705572375919693,0.6705572375919693,0.6705572375919693,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,25,Dijkstra,0.45,1.2,0,1,0,1,0.6465248634517855,0.6465248634517855,0.6465248634517855,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,26,Dijkstra,0.45,1.2,0,1,0,1,0.6278713790203566,0.6278713790203566,0.6278713790203566,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,27,Dijkstra,0.45,1.2,0,1,0,1,0.576994094889996,0.576994094889996,0.576994094889996,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,28,Dijkstra,0.45,1.2,0,1,0,1,0.5662243790893298,0.5662243790893298,0.5662243790893298,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,29,Dijkstra,0.45,1.2,0,1,0,1,0.5371115630684342,0.5371115630684342,0.5371115630684342,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,30,Dijkstra,0.45,1.2,0,1,0,1,0.54512548711418,0.54512548711418,0.54512548711418,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,31,Dijkstra,0.45,1.2,0,1,0,1,0.5403141143728853,0.5403141143728853,0.5403141143728853,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,32,Dijkstra,0.45,1.2,0,1,0,1,0.5306813489688154,0.5306813489688154,0.5306813489688154,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,33,Dijkstra,0.45,1.2,0,1,0,1,0.544029608777088,0.544029608777088,0.544029608777088,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,34,Dijkstra,0.45,1.2,0,1,0,1,0.5701312932629914,0.5701312932629914,0.5701312932629914,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,35,Dijkstra,0.45,1.2,0,1,0,1,0.5730977243957172,0.5730977243957172,0.5730977243957172,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,36,Dijkstra,0.45,1.2,0,1,0,1,0.587214696525311,0.587214696525311,0.587214696525311,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,37,Dijkstra,0.45,1.2,0,1,0,1,0.5596401618594427,0.5596401618594427,0.5596401618594427,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,38,Dijkstra,0.45,1.2,0,1,0,1,0.5486950978513666,0.5486950978513666,0.5486950978513666,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46,39,Dijkstra,0.45,1.2,0,1,0,1,0.555497895833447,0.555497895833447,0.555497895833447,0.0,0.0,0.0,1.0,1.0,1.0,0.0
42,0,QT-APP,0.45,1.2,0,12,0,1,0.8732118504140169,0.8732118504140169,1.6374378117425301,0.12921106738801647,0.10460534891658657,0.03787661757667739,0.30130312303039414,1.0,1.0969083005410123,0.3224644001459708
42,1,QT-APP,0.43,1.22,1,12,2,3,0.8374531215335479,1.294501760767911,1.5762733415854875,0.1648883321279957,0.09855346519852319,0.03690045564325516,0.12011855769729339,0.40087834431367425,0.45045346549875986,0.31449896277826406
42,2,QT-APP,0.46499999999999997,1.195,1,12,3,4,0.8345513923679364,1.421719841090405,1.5739306986131367,0.12270377852284638,0.10700001742080639,0.04190386482651437,0.08967384422001956,0.30902382625213687,0.3374626196031804,0.31122547092999986
42,3,QT-APP,0.46499999999999997,1.195,1,12,0,1,0.813909792519131,0.813909792519131,1.5330522705335012,0.13121823001581728,0.1035234511668427,0.04103803754750188,0.28612829651482674,1.0,1.098413672511863,0.29866064821990485
42,4,QT-APP,0.5,1.1700000000000002,1,12,3,4,0.8068076407348006,1.3610979979763502,1.5334489089629981,0.10340231519433694,0.10863029195066205,0.04738043924389787,0.0943356753983304,0.33002703141976614,0.35562120076390463,0.2949649725801593
42,5,QT-APP,0.535,1.1450000000000002,1,12,9,10,0.8596787603883727,1.7777101402533741,1.5842337159402249,0.039553266980424225,0.12753514681954106,0.05080874769240344,0.04242118818832846,0.15944396107254347,0.16417385824308248,0.30132650205060135
42,6,QT-APP,0.5700000000000001,1.1200000000000003,1,12,2,3,0.8711565795453062,1.3293831162900085,1.5996566009593174,0.22046413945431528,0.1349111263923109,0.053288458136302265,0.11972186919007399,0.399935068624575,0.4660635741810146,0.3077860447029263
42,7,QT-APP,0.6050000000000001,1.0950000000000004,1,12,0,1,0.8451643189351635,0.8451643189351635,1.5875363376892755,0.1712737402886026,0.14777310751458853,0.058624181331453,0.2932736609180868,1.0,1.1284553052164519,0.3116588680981022
42,8,QT-APP,0.6400000000000001,1.0700000000000005,1,12,2,3,0.8773381093377945,1.2584165628028585,1.5589605695951532,0.22089876279152787,0.16082465863841885,0.06339512090654659,0.12637791386052194,0.46665880112077873,0.543972064980797,0.3030010772251886
42,9,QT-APP,0.6750000000000002,1.0450000000000006,1,12,6,7,0.9036479815071646,1.706970098186447,1.593761379245417,0.15619029592063235,0.17771889017408346,0.06152038155019157,0.052047553216984746,0.2005595170066816,0.22405360473991112,0.30812469483925226
42,10,QT-APP,0.7100000000000002,1.0200000000000007,1,12,0,1,0.9770931550681328,0.9770931550681328,1.7436480862722326,0.33079193739275414,0.214739491794023,0.07239415090551483,0.3054149241677846,1.0,1.2480939530445656,0.3467815796945122
42,11,QT-APP,0.7450000000000002,0.9950000000000007,1,12,3,4,1.0478199638106553,1.7596986009938853,1.8980480980761658,0.20791086289337757,0.23452247934562817,0.06942781561010285,0.07404117372481465,0.24080753503427693,0.27835741183442975,0.3904467294981157
42,12,QT-APP,0.7800000000000002,0.9700000000000006,1,12,5,6,1.1803273513768986,2.148675240574706,2.076250111455176,0.21613382173738968,0.2599702582549362,0.08676208501431239,0.044101074302852504,0.14417956480919958,0.16755112507818404,0.43995587367268063
42,13,QT-APP,0.8150000000000003,0.9450000000000006,1,12,0,1,1.3466599441351108,1.3466599441351108,2.2756874870009858,0.5008499620513575,0.3105706979021216,0.09080370392091418,0.349150853868475,1.0,1.3756374715385182,0.49938028810964996
42,14,QT-APP,0.8500000000000003,0.9200000000000006,0,12,0,1,0.9081314758888295,0.9081314758888295,1.5393334206344627,0.48073173538049363,0.3130722767456569,0.08650551742505443,0.23741737390470116,1.0,1.3605488015353702,0.37062276001205496
42,15,QT-APP,0.8850000000000003,0.8950000000000006,0,12,0,1,1.2501003603693976,1.2501003603693976,2.176173475479334,0.4739858096594622,0.3350866494986349,0.09588755001839358,0.3337679360273999,1.0,1.3554893572445965,0.49014849309632713
42,16,QT-APP,0.9200000000000004,0.8700000000000006,0,12,0,1,1.3600394329249044,1.3600394329249044,2.2236220373699616,0.5165625754828912,0.38548140296509686,0.08157859955383144,0.30324361921781595,1.0,1.3874219316121685,0.4968505648746288
42,17,QT-APP,0.9550000000000004,0.8450000000000005,1,12,2,3,1.3147324580383115,1.751892992008921,2.245000569322133,0.5396776097293615,0.412723995829428,0.10529059800622549,0.13461876236959444,0.4171451367655145,0.5859880545053948,0.5115687795153943
42,18,QT-APP,0.9900000000000004,0.8200000000000005,1,12,1,2,1.3690825009318899,1.540062677802254,2.2334062356843467,0.5147656857939292,0.44209015295023035,0.10447310920422878,0.20227398692386023,0.7103763679165537,0.9846344015683277,0.49830680666965077
42,19,QT-APP,1.0,0.7950000000000005,1,12,0,1,1.3396846820505253,1.3396846820505253,2.2362537526783046,0.6269736314340203,0.47333624718220063,0.10241542149395307,0.3136838992104672,1.0,1.4702302235755154,0.5059136614095955
42,20,QT-APP,1.0,0.7700000000000005,1,12,4,5,1.3230089013353155,1.833383382363139,2.1817075232128924,0.5148815992891066,0.4679526073266685,0.08030047065288515,0.09821378409746345,0.360324969356999,0.49946849172174645,0.5202092965111242
42,21,QT-APP,1.0,0.7450000000000004,1,12,2,3,1.2833994909590962,1.7131639174181044,2.1733791914130696,0.6106456818239757,0.47872338400767434,0.08949769059757845,0.13350448440184645,0.4233615008720851,0.6172544051406271,0.48802733096317386
42,22,QT-APP,1.0,0.7450000000000004,1,12,1,2,1.2533894656608064,1.5540380038952157,2.125622183861059,0.5211486882650569,0.4894020900616535,0.08309003072453888,0.1631796746533069,0.5481002468978655,0.7623315404292978,0.4743202140725395
42,23,QT-APP,1.0,0.7450000000000004,1,12,2,3,1.1952387260448014,1.6941857170786343,2.071216063413849,0.5456667937499894,0.4771057760313622,0.07098355488325785,0.11630513825923479,0.36865501827446945,0.5195271196407245,0.4578378595690077
42,24,QT-APP,1.0,0.7450000000000004,0,12,2,3,1.1678629644810485,1.683298676338242,2.0499003949867696,0.5624430746175387,0.4696061115113499,0.0679667806575136,0.11462886831315688,0.3566959917499865,0.5071618844776975,0.4594357957124692
42,25,QT-APP,1.0,0.7450000000000004,1,12,9,10,1.1764761921705307,2.385026521824738,2.0525151531669885,0.388797783695254,0.47072216295140756,0.07592618577762936,0.025600135582846746,0.08917980563011808,0.11518448871464068,0.4595187476975441
42,26,QT-APP,1.0,0.7200000000000004,1,12,0,1,1.2156386133174486,1.2156386133174486,2.0746377131093614,0.6081260972676061,0.49433734630369996,0.09104899623744613,0.29609048409981326,1.0,1.4560945729507047,0.48798508191722095
42,27,QT-APP,1.0,0.6950000000000004,1,12,4,5,1.1782235640183945,1.6810449450614904,2.0230954710504414,0.5448418020460359,0.4971943644147199,0.08285594447661578,0.10238765719366817,0.36580943078911876,0.5152906328965524,0.48601406641708966
42,28,QT-APP,1.0,0.6700000000000004,1,12,0,1,1.147188066290613,1.147188066290613,1.9685565036705996,0.6265125262171013,0.49897910893603076,0.0965433177338123,0.2819765442830703,1.0,1.469884394662826,0.47738403015244635
42,29,QT-APP,1.0,0.6450000000000004,1,12,4,5,1.2015952240270873,1.7320197197487626,2.0564314089445688,0.5841185924471355,0.5073006156403519,0.09406831884002699,0.09927899174071354,0.34616179713659095,0.4978114534133883,0.49422003217186306
42,30,QT-APP,1.0,0.6200000000000003,1,12,0,1,1.232713539814236,1.232713539814236,2.095699102155711,0.6158191183713148,0.5347548742515368,0.07752784190346379,0.2856874910645231,1.0,1.461864338778486,0.5105374441427794
42,31,QT-APP,1.0,0.5950000000000003,1,12,3,4,1.2186166389027906,1.6457534470209758,2.0891409610641705,0.5855038320816102,0.5476979960135834,0.06896211287608384,0.12149864755220294,0.42559222211119385,0.6124816298238677,0.5085214025154908
42,32,QT-APP,1.0,0.5700000000000003,1,12,0,1,1.2174217221541532,1.2174217221541532,2.0774889426178036,0.6428300149200685,0.5693659385647183,0.06824545423730916,0.28782125760495125,1.0,1.4821225111900513,0.5038411461182135
42,33,QT-APP,1.0,0.5450000000000003,1,12,4,5,1.1551545348285681,1.6485591348481177,2.0265569157013723,0.6228552708888946,0.5746715223530076,0.06830379982615456,0.10851799333933762,0.372764211475807,0.5468978269131437,0.5007546471133593
42,34,QT-APP,1.0,0.5200000000000002,1,12,0,1,1.160965304132929,1.160965304132929,2.0223868458459804,0.6523861074599697,0.5939235536635014,0.06511664561732501,0.29046718278085554,1.0,1.4892895805949773,0.49478068811972237
42,35,QT-APP,1.0,0.4950000000000002,1,12,3,4,1.1819028040226998,1.5901333807680178,2.042879044595562,0.7051743440919404,0.6132926577353243,0.067382379034731,0.13021035830523164,0.44199303564376824,0.6757546473962431,0.4961063743543414
42,36,QT-APP,1.0,0.4700000000000002,1,12,1,2,1.144881468449752,1.3988248646483266,1.979785169931018,0.6655297888670797,0.6290448103006414,0.07062250760987984,0.16743405761047636,0.6017658923803043,0.9021357378577597,0.4797183076866896
42,37,QT-APP,1.0,0.4700000000000002,1,12,0,1,1.1945382490700869,1.1945382490700869,2.0321867620185388,0.7189086979626519,0.6415707729772123,0.06435142590437226,0.2821944641891024,1.0,1.539181523471989,0.48790687991429826
42,38,QT-APP,1.0,0.4700000000000002,1,12,3,4,1.222596746772098,1.5797029112443515,2.0435809356130954,0.7259490531219371,0.6401765871264621,0.060348243252690545,0.1350810639377605,0.489577586056898,0.7561338748276946,0.4856876171677841
42,39,QT-APP,1.0,0.4450000000000002,1,12,0,1,1.2120098505243602,1.2120098505243602,2.031721330549547,0.7223156486136285,0.6574544434104592,0.05366093976679731,0.2713291913718797,1.0,1.5417367364602215,0.48678417113764755
43,0,QT-APP,0.45,1.2,0,12,0,1,0.48430011911375276,0.48430011911375276,2.1666405407884524,0.2836540264997704,0.06094967209797695,0.07161137351258183,0.7175373320332812,1.0,1.2127405198748278,0.6514513782346147
43,1,QT-APP,0.43,1.22,1,12,4,5,0.4972963999751053,2.1395011773697465,2.1606535303442542,0.03773469909994146,0.05945556733701182,0.06796199464280969,0.023029618952646987,0.03746269823521909,0.038522930969252515,0.6313613036794385
43,2,QT-APP,0.46499999999999997,1.195,1,12,0,1,0.48730959405743457,0.48730959405743457,2.1343297439254045,0.2903044729627952,0.06738471176350987,0.0728413920972004,0.717142112774673,1.0,1.2177283547220963,0.6164493804985217
43,3,QT-APP,0.5,1.1700000000000002,0,12,0,1,0.48746825543014305,0.48746825543014305,2.1850503191435924,0.310366941265485,0.07488148283971348,0.07817642036137591,0.7272035658170402,1.0,1.2327752059491137,0.6366512770397467
43,4,QT-APP,0.48,1.1900000000000002,0,12,0,1,0.5009689555482117,0.5009689555482117,2.1783234690015427,0.2970662800278865,0.07204604358687051,0.07539568002777697,0.7191664086740294,1.0,1.222799710020915,0.6314945427393703
43,5,QT-APP,0.45999999999999996,1.2100000000000002,0,12,0,1,0.499565971066349,0.499565971066349,2.187653496819052,0.2841082362130425,0.06858013331817499,0.07125863108187061,0.7264564561900556,1.0,1.2130811771597818,0.6289404900260079
43,6,QT-APP,0.43999999999999995,1.2300000000000002,0,12,0,1,0.5005617317526505,0.5005617317526505,2.1245836719652025,0.27149813741000084,0.06515853522118116,0.06751928789553703,0.7052841601773637,1.0,1.2036236030575007,0.6086849522327816
43,7,QT-APP,0.41999999999999993,1.2500000000000002,0,12,0,1,0.4875213001685815,0.4875213001685815,2.178393811798169,0.25924026064589145,0.060087242448014534,0.06422032141480961,0.7341873412382742,1.0,1.1944301954844185,0.6241765217173418
43,8,QT-APP,0.3999999999999999,1.2700000000000002,1,12,1,2,0.49634324322423357,1.3398818160968302,2.1931404527127554,0.10782606947337055,0.05856689355024274,0.06079825476348005,0.12399500101237795,0.18505963661951277,0.200025326545652,0.6269623065787188
43,9,QT-APP,0.43499999999999994,1.2450000000000003,1,12,0,1,0.5173123731340304,0.5173123731340304,2.215298801496983,0.26555720503054403,0.064476026624927,0.06443403745504,0.7312427148284076,1.0,1.199167903772908,0.6340780662895555
43,10,QT-APP,0.47,1.2200000000000004,0,12,0,1,0.48876568434069567,0.48876568434069567,2.077834679437817,0.28462009156984613,0.0727858788389738,0.07020942309445312,0.7002008638252909,1.0,1.2134650686773847,0.5874642103347106
43,11,QT-APP,0.47,1.2200000000000004,1,12,5,6,0.5018332707095868,2.3720899444086014,2.207775352715774,0.04462932267681813,0.07262581021254193,0.07014426266774995,0.014994357722347,0.023741912153641073,0.02453660124749321,0.6330713856128847
43,12,QT-APP,0.505,1.1950000000000005,1,12,0,1,0.47861672501114966,0.47861672501114966,2.4658788555646094,0.30451802444634496,0.06901604607786037,0.07514700491971892,0.8138265191920073,1.0,1.2283885183347587,0.7439762764065924
43,13,QT-APP,0.54,1.1700000000000006,0,12,0,1,0.4996958499775307,0.4996958499775307,2.5558566884267786,0.32523736805229597,0.07432039319645091,0.08142454123961369,0.8432990769441754,1.0,1.243928026039222,0.749691103083828
43,14,QT-APP,0.5750000000000001,1.1450000000000007,0,12,0,1,0.3522429337745803,0.3522429337745803,1.7008851668550646,0.3467590918304025,0.0811449313627014,0.08701719910931613,0.6288479598964,1.0,1.2600693188728018,0.48550075026206785
43,15,QT-APP,0.6100000000000001,1.1200000000000008,0,12,0,1,0.6125297733146928,0.6125297733146928,2.517674884117127,0.3690585409366501,0.10127059306117304,0.09036886128860223,0.8120689720717487,1.0,1.2767939057024875,0.6924455486127042
43,16,QT-APP,0.6450000000000001,1.0950000000000009,0,12,0,1,0.6122443771219177,0.6122443771219177,2.448753935060464,0.3921052422880815,0.12139568862033946,0.09298008204741177,0.7528322837796548,1.0,1.294078931716061,0.7037654617160609
43,17,QT-APP,0.6800000000000002,1.070000000000001,0,12,0,1,0.6206241962881401,0.6206241962881401,2.462052532605384,0.4158627504340223,0.13045257111038489,0.09254207807121823,0.7582465773004538,1.0,1.3118970628255169,0.7067728997183658
43,18,QT-APP,0.7150000000000002,1.045000000000001,1,12,11,12,0.6343313005816551,2.8991900927433787,2.366368018264186,0.08728755409862177,0.15160237783365854,0.09674765685510824,0.006207560934397793,0.010783721134636234,0.011489684616079241,0.6734752801111688
43,19,QT-APP,0.7500000000000002,1.0200000000000011,1,12,0,1,0.5559004199453772,0.5559004199453772,2.4158613911351035,0.46533393097431314,0.1405439976889499,0.1037883746121913,0.7780089981192918,1.0,1.349000448230735,0.6991752862041776
43,20,QT-APP,0.7850000000000003,0.9950000000000011,1,12,1,2,0.5319542040398196,1.3017026983830535,2.3332483161079844,0.29875388582092205,0.16440240498342718,0.11224470533780867,0.14387017084089845,0.2144889646723453,0.26254852341852253,0.6930850172960292
43,21,QT-APP,0.8200000000000003,0.9700000000000011,1,12,0,1,0.49889219634057547,0.49889219634057547,2.2911835453090834,0.5170581163791161,0.16756661322213653,0.12281165545452687,0.7473321215481624,1.0,1.387793587284337,0.6858330645102608
43,22,QT-APP,0.8550000000000003,0.9450000000000011,0,12,0,1,0.5125705354600724,0.5125705354600724,2.155681435339172,0.5436090220437864,0.19648076874762785,0.12334667518591264,0.7017237610329995,1.0,1.4077067665328398,0.6349267754769292
43,23,QT-APP,0.8550000000000003,0.9450000000000011,1,12,3,4,0.46934231157205913,1.9492778748367634,2.019801833782575,0.18295694846393196,0.19289351033856006,0.12182870698523024,0.02814850254775311,0.05182559568675658,0.05893698531613745,0.5993338012600908
43,24,QT-APP,0.8900000000000003,0.920000000000001,1,12,0,1,0.4358044898959621,0.4358044898959621,2.0286194821943124,0.5705240240782632,0.18854657723226576,0.13378250339483982,0.6943226790247949,1.0,1.4278930180586973,0.6090194498605835
43,25,QT-APP,0.9250000000000004,0.895000000000001,0,12,0,1,0.4204690710428241,0.4204690710428241,2.0012936156193732,0.5977246993582317,0.19693276046120353,0.14039227294747525,0.685038566309532,1.0,1.4482935245186739,0.6105197242132081
43,26,QT-APP,0.9250000000000004,0.895000000000001,0,12,0,1,0.4047548642189732,0.4047548642189732,2.010898802766183,0.5977246993582317,0.19225451164386534,0.14155807560223627,0.695591445459381,1.0,1.4482935245186739,0.6147808386060609
43,27,QT-APP,0.9250000000000004,0.895000000000001,0,12,0,1,0.3582815037811763,0.3582815037811763,1.9776774565926798,0.5977246993582317,0.17032526289784253,0.14311182035302455,0.710033858744827,1.0,1.4482935245186739,0.6156177961351108
43,28,QT-APP,0.9250000000000004,0.895000000000001,1,12,1,2,0.35147687400796757,1.0271227030663495,1.9189055961461807,0.34932167700637723,0.17640194926742078,0.14355206676601784,0.15642957471861707,0.2589056270216794,0.3267366378848799,0.592265256987657
43,29,QT-APP,0.9600000000000004,0.870000000000001,1,12,0,1,0.3470303550059934,0.3470303550059934,1.9815833937990182,0.6251272812372359,0.17936440340257298,0.15200280814425268,0.7126028488150635,1.0,1.468845460927927,0.6184471606421527
43,30,QT-APP,0.9950000000000004,0.845000000000001,0,12,0,1,0.336488581181061,0.336488581181061,2.038937022615972,0.6526430043783029,0.17896376887105594,0.16028023600872912,0.7328404185689498,1.0,1.489482253283727,0.6452409949670135
43,31,QT-APP,0.9950000000000004,0.845000000000001,0,12,0,1,0.36985390825717257,0.36985390825717257,2.076081095518292,0.6526430043783029,0.19693125585848134,0.15510636466287633,0.7397236093750593,1.0,1.489482253283727,0.6395496473168514
43,32,QT-APP,0.9950000000000004,0.845000000000001,1,12,1,2,0.35396416336184044,1.0689766303788353,2.050715543930653,0.3829276250334592,0.18875019250594618,0.15830083721136703,0.15167409610739463,0.23930295538134255,0.3080297396570916,0.6403717624377712
43,33,QT-APP,1.0,0.820000000000001,1,12,0,1,0.35404257884475454,0.35404257884475454,2.0746511419658717,0.6636502501363191,0.19559409509822745,0.162843962351704,0.7301092736993772,1.0,1.4977376876022392,0.6557799622223865
43,34,QT-APP,1.0,0.7950000000000009,1,12,1,2,0.3659019500085437,1.0120166183984165,2.047705301466627,0.430339073382913,0.20750387416999702,0.1629078052529959,0.17218280371879022,0.2746577953405645,0.3633047811987537,0.6465619226251724
43,35,QT-APP,1.0,0.7700000000000009,1,12,0,1,0.3615374130639259,0.3615374130639259,1.9861422875438957,0.6804506362045873,0.21802839524946824,0.16286075369315844,0.6936961305035203,1.0,1.5103379771534406,0.6273817764371353
43,36,QT-APP,1.0,0.7450000000000009,0,12,0,1,0.3647723033302683,0.3647723033302683,1.9153507743564393,0.6890096515578805,0.23917541145818666,0.15508217649058628,0.6746631139306086,1.0,1.5167572386684105,0.5962215549451354
43,37,QT-APP,1.0,0.7450000000000009,0,12,0,1,0.36786604177111376,0.36786604177111376,2.030988980816291,0.6890096515578805,0.21991448653906145,0.1557637215627023,0.7108300683579623,1.0,1.5167572386684105,0.6396769427051031
43,38,QT-APP,1.0,0.7450000000000009,1,12,1,2,0.3371857686332326,1.0297365560432128,2.022772632290523,0.36587794884477315,0.19540125720009727,0.1637702139967537,0.15356985062729664,0.2502983744881076,0.3189823663807749,0.6403669626335902
43,39,QT-APP,1.0,0.7200000000000009,1,12,0,1,0.35370855487451824,0.35370855487451824,2.0804421238766917,0.6976763260710308,0.2196005252118549,0.1607197748695281,0.7335051856208848,1.0,1.523257244553273,0.6581125255024393
44,0,QT-APP,0.45,1.2,0,12,0,1,1.6122910811198188,1.6122910811198188,1.9314646056812832,0.18221244048334168,0.1425074119737847,0.030299997707911207,0.14775376253149644,1.0,1.1366593303625063,0.20813421960091996
44,1,QT-APP,0.43,1.22,1,12,6,7,1.6420156644802364,2.071152825854361,1.9574149947861048,0.09220184884990562,0.1378766900500952,0.02601268232554735,0.05841985289718623,0.42389295393989856,0.45320573949067844,0.21193510327679857
44,2,QT-APP,0.46499999999999997,1.195,1,12,0,1,1.6574401428070964,1.6574401428070964,1.9347281847578268,0.19165323386297006,0.15585672960620134,0.030283955254964426,0.1362760717520504,1.0,1.1437399253972276,0.2015702997904504
44,3,QT-APP,0.5,1.1700000000000002,1,12,8,9,1.573504649582,2.0653945583837836,1.8945241037045097,0.1767497196931567,0.1741433135892045,0.03541236860161855,0.054757369323724304,0.3738951690171878,0.42345956875599783,0.19108961017961754
44,4,QT-APP,0.535,1.1450000000000002,1,12,8,9,1.6814435944810637,2.1665793287392803,1.970011583118538,0.1622585780239231,0.1929508051458063,0.033759499640033205,0.05046430423652688,0.3789801429604677,0.42509972728251916,0.20143985546973614
44,5,QT-APP,0.515,1.1650000000000003,1,12,2,3,1.6767680728953802,1.7310326886230134,1.95911101588887,0.22829487229470363,0.19238712844261185,0.03623385517062496,0.12428032438090077,0.8971526693555473,1.0507641849150802,0.19071749291635198
44,6,QT-APP,0.55,1.1400000000000003,1,12,7,8,1.585442176540274,2.0189365516964934,1.9108496814906184,0.17123806251747317,0.1937508283047077,0.04768930394371433,0.0605708446289201,0.42021501832512476,0.47418262250917886,0.19847337689473282
